analysis,mass,intensity
20240815_67_BVCZ_1,148948.875,35742.0124702733
20240815_67_BVCZ_1,148948.96875,35792.4473545074
20240815_67_BVCZ_1,148949.078125,35753.3930467016
20240815_67_BVCZ_1,148949.453125,35772.6887109458
20240815_67_BVCZ_1,148949.78125,35862.2281417252
20240815_67_BVCZ_1,148949.828125,36023.4251783142
20240815_67_BVCZ_1,148949.890625,36061.0751458684
20240815_67_BVCZ_1,148950,36038.0656135756
20240815_67_BVCZ_1,148950.390625,36082.2823399637
20240815_67_BVCZ_1,148950.71875,36180.3029364358
20240815_67_BVCZ_1,148950.796875,36327.3444178032
20240815_67_BVCZ_1,148950.828125,36369.2191151782
20240815_67_BVCZ_1,148950.9375,36371.5753631453
20240815_67_BVCZ_1,148951.34375,36420.1981536351
20240815_67_BVCZ_1,148951.65625,36515.7073767952
20240815_67_BVCZ_1,148951.734375,36685.3425400668
20240815_67_BVCZ_1,148951.765625,36745.9600802186
20240815_67_BVCZ_1,148951.859375,36729.3344599392
20240815_67_BVCZ_1,148952.28125,36765.9591467523
20240815_67_BVCZ_1,148952.59375,36845.5530850578
20240815_67_BVCZ_1,148952.640625,37018.4056739567
20240815_67_BVCZ_1,148952.703125,37075.5293677753
20240815_67_BVCZ_1,148952.78125,37056.9526323692
20240815_67_BVCZ_1,148953.234375,37085.1471228422
20240815_67_BVCZ_1,148953.53125,37173.3933906176
20240815_67_BVCZ_1,148953.5625,37335.9278280586
20240815_67_BVCZ_1,148953.671875,37406.3994673219
20240815_67_BVCZ_1,148953.71875,37415.8570769081
20240815_67_BVCZ_1,148954.203125,37421.6374179874
20240815_67_BVCZ_1,148954.484375,37493.0400820165
20240815_67_BVCZ_1,148954.484375,37676.749151622
20240815_67_BVCZ_1,148954.640625,37728.9749499549
20240815_67_BVCZ_1,148954.640625,37753.53713341
20240815_67_BVCZ_1,148955.140625,37773.3233984775
20240815_67_BVCZ_1,148955.40625,37838.4624049561
20240815_67_BVCZ_1,148955.40625,38049.3503541732
20240815_67_BVCZ_1,148955.578125,38094.309553257
20240815_67_BVCZ_1,148955.59375,38143.4539620638
20240815_67_BVCZ_1,148956.09375,38198.4964221023
20240815_67_BVCZ_1,148956.34375,38264.9638966352
20240815_67_BVCZ_1,148956.359375,38495.623514831
20240815_67_BVCZ_1,148956.515625,38532.0672725031
20240815_67_BVCZ_1,148956.546875,38573.5940495361
20240815_67_BVCZ_1,148957.03125,38629.3631796149
20240815_67_BVCZ_1,148957.25,38719.2524612039
20240815_67_BVCZ_1,148957.296875,38930.5944820095
20240815_67_BVCZ_1,148957.453125,38977.6653449977
20240815_67_BVCZ_1,148957.515625,39037.6103490382
20240815_67_BVCZ_1,148958,39046.3579028077
20240815_67_BVCZ_1,148958.171875,39121.7622561464
20240815_67_BVCZ_1,148958.234375,39298.3705043119
20240815_67_BVCZ_1,148958.375,39317.5760580282
20240815_67_BVCZ_1,148958.453125,39327.9473265265
20240815_67_BVCZ_1,148958.9375,39333.4493631545
20240815_67_BVCZ_1,148959.09375,39389.5462439782
20240815_67_BVCZ_1,148959.171875,39539.7159690411
20240815_67_BVCZ_1,148959.296875,39598.4853793304
20240815_67_BVCZ_1,148959.421875,39576.851594402
20240815_67_BVCZ_1,148959.875,39565.2981672027
20240815_67_BVCZ_1,148960.015625,39603.7217058106
20240815_67_BVCZ_1,148960.109375,39731.8990985585
20240815_67_BVCZ_1,148960.234375,39814.5826325782
20240815_67_BVCZ_1,148960.390625,39791.3755531034
20240815_67_BVCZ_1,148960.828125,39752.947798968
20240815_67_BVCZ_1,148960.921875,39790.2589306514
20240815_67_BVCZ_1,148961.0625,39831.960513316
20240815_67_BVCZ_1,148961.15625,39962.4529378256
20240815_67_BVCZ_1,148961.34375,40014.9926164064
20240815_67_BVCZ_1,148961.78125,39913.9955735859
20240815_67_BVCZ_1,148961.859375,39992.6246668414
20240815_67_BVCZ_1,148961.984375,40063.0909850769
20240815_67_BVCZ_1,148962.078125,40207.9574788145
20240815_67_BVCZ_1,148962.296875,40255.9884167938
20240815_67_BVCZ_1,148962.71875,40175.3385978765
20240815_67_BVCZ_1,148962.78125,40229.8519751543
20240815_67_BVCZ_1,148962.9375,40301.9058291603
20240815_67_BVCZ_1,148963.03125,40477.3595615817
20240815_67_BVCZ_1,148963.25,40510.8720060845
20240815_67_BVCZ_1,148963.6875,40427.2682207201
20240815_67_BVCZ_1,148963.6875,40438.5307674869
20240815_67_BVCZ_1,148963.859375,40525.7242090188
20240815_67_BVCZ_1,148963.953125,40718.1073262178
20240815_67_BVCZ_1,148964.21875,40746.1629106339
20240815_67_BVCZ_1,148964.609375,40680.2033572849
20240815_67_BVCZ_1,148964.625,40778.7434375471
20240815_67_BVCZ_1,148964.8125,40818.0670076666
20240815_67_BVCZ_1,148964.875,40979.2304373107
20240815_67_BVCZ_1,148965.171875,41052.9375376449
20240815_67_BVCZ_1,148965.515625,40999.0452341353
20240815_67_BVCZ_1,148965.578125,41135.485098644
20240815_67_BVCZ_1,148965.734375,41234.7811889257
20240815_67_BVCZ_1,148965.8125,41428.6950477954
20240815_67_BVCZ_1,148966.140625,41526.9684045569
20240815_67_BVCZ_1,148966.453125,41480.5600981915
20240815_67_BVCZ_1,148966.515625,41615.7609477025
20240815_67_BVCZ_1,148966.6875,41709.4777369246
20240815_67_BVCZ_1,148966.734375,41925.4989905202
20240815_67_BVCZ_1,148967.09375,42041.4411820823
20240815_67_BVCZ_1,148967.375,42026.668432766
20240815_67_BVCZ_1,148967.46875,42167.6097102425
20240815_67_BVCZ_1,148967.609375,42239.4569990122
20240815_67_BVCZ_1,148967.65625,42431.2375239188
20240815_67_BVCZ_1,148968.046875,42565.7632070942
20240815_67_BVCZ_1,148968.296875,42549.3367545374
20240815_67_BVCZ_1,148968.421875,42719.4081914398
20240815_67_BVCZ_1,148968.5625,42809.1009692184
20240815_67_BVCZ_1,148968.59375,42957.4696900447
20240815_67_BVCZ_1,148969.015625,42977.4980696254
20240815_67_BVCZ_1,148969.21875,43059.7014474163
20240815_67_BVCZ_1,148969.375,43259.6698097689
20240815_67_BVCZ_1,148969.5,43326.6916971325
20240815_67_BVCZ_1,148969.53125,43486.4590069955
20240815_67_BVCZ_1,148969.96875,43531.2941793961
20240815_67_BVCZ_1,148970.125,43610.3256178379
20240815_67_BVCZ_1,148970.3125,43802.2672730194
20240815_67_BVCZ_1,148970.453125,43982.0173480567
20240815_67_BVCZ_1,148970.453125,44023.0743909692
20240815_67_BVCZ_1,148970.9375,44068.3118262696
20240815_67_BVCZ_1,148971.046875,44160.4621795095
20240815_67_BVCZ_1,148971.265625,44356.874942664
20240815_67_BVCZ_1,148971.375,44499.1928586832
20240815_67_BVCZ_1,148971.390625,44560.6210589474
20240815_67_BVCZ_1,148971.875,44593.7757488357
20240815_67_BVCZ_1,148971.953125,44689.5552761891
20240815_67_BVCZ_1,148972.21875,44899.331411088
20240815_67_BVCZ_1,148972.3125,45053.0596131545
20240815_67_BVCZ_1,148972.328125,45134.9279557483
20240815_67_BVCZ_1,148972.828125,45192.7521194496
20240815_67_BVCZ_1,148972.890625,45353.4931022226
20240815_67_BVCZ_1,148973.15625,45554.2268356493
20240815_67_BVCZ_1,148973.234375,45697.6894592111
20240815_67_BVCZ_1,148973.25,45805.5134593876
20240815_67_BVCZ_1,148973.78125,45890.7404557691
20240815_67_BVCZ_1,148973.8125,46153.7973456617
20240815_67_BVCZ_1,148974.109375,46216.4154765199
20240815_67_BVCZ_1,148974.1875,46366.4650049212
20240815_67_BVCZ_1,148974.203125,46442.1036736809
20240815_67_BVCZ_1,148974.734375,46555.9164797433
20240815_67_BVCZ_1,148974.75,46785.1166621587
20240815_67_BVCZ_1,148975.0625,46830.4332269111
20240815_67_BVCZ_1,148975.109375,46987.5934569882
20240815_67_BVCZ_1,148975.140625,47105.1336122209
20240815_67_BVCZ_1,148975.640625,47208.6556937332
20240815_67_BVCZ_1,148975.703125,47394.1507068354
20240815_67_BVCZ_1,148976.015625,47466.9594141656
20240815_67_BVCZ_1,148976.03125,47619.5650533828
20240815_67_BVCZ_1,148976.078125,47707.5459129535
20240815_67_BVCZ_1,148976.5625,47813.3440861707
20240815_67_BVCZ_1,148976.671875,47984.3134367977
20240815_67_BVCZ_1,148976.953125,48019.0950576178
20240815_67_BVCZ_1,148976.96875,48159.1086544507
20240815_67_BVCZ_1,148977.015625,48229.9337903889
20240815_67_BVCZ_1,148977.484375,48334.2987211889
20240815_67_BVCZ_1,148977.625,48514.7410850645
20240815_67_BVCZ_1,148977.890625,48568.3158038712
20240815_67_BVCZ_1,148977.90625,48701.7796875743
20240815_67_BVCZ_1,148977.96875,48721.4829427672
20240815_67_BVCZ_1,148978.421875,48807.6892623474
20240815_67_BVCZ_1,148978.578125,48981.3506237479
20240815_67_BVCZ_1,148978.828125,49056.8136273267
20240815_67_BVCZ_1,148978.859375,49206.4395409019
20240815_67_BVCZ_1,148978.890625,49207.0755695594
20240815_67_BVCZ_1,148979.328125,49291.7081120403
20240815_67_BVCZ_1,148979.546875,49466.9149896608
20240815_67_BVCZ_1,148979.75,49518.9501973038
20240815_67_BVCZ_1,148979.8125,49675.3684517048
20240815_67_BVCZ_1,148979.84375,49695.1794201218
20240815_67_BVCZ_1,148980.25,49779.6578732223
20240815_67_BVCZ_1,148980.5,49986.8084332602
20240815_67_BVCZ_1,148980.6875,50048.0829262351
20240815_67_BVCZ_1,148980.75,50180.5380802076
20240815_67_BVCZ_1,148980.78125,50221.378317915
20240815_67_BVCZ_1,148981.171875,50328.7957805492
20240815_67_BVCZ_1,148981.453125,50567.5634930341
20240815_67_BVCZ_1,148981.609375,50718.3963527906
20240815_67_BVCZ_1,148981.703125,50757.8149040077
20240815_67_BVCZ_1,148981.703125,50838.572903502
20240815_67_BVCZ_1,148982.078125,50950.6724001144
20240815_67_BVCZ_1,148982.421875,51209.6455731733
20240815_67_BVCZ_1,148982.546875,51355.1606151713
20240815_67_BVCZ_1,148982.65625,51401.0985592885
20240815_67_BVCZ_1,148982.65625,51458.6761050675
20240815_67_BVCZ_1,148983.015625,51562.7824492311
20240815_67_BVCZ_1,148983.375,51838.6519437981
20240815_67_BVCZ_1,148983.46875,51980.3380077512
20240815_67_BVCZ_1,148983.59375,51996.8226776856
20240815_67_BVCZ_1,148983.609375,52071.9580795169
20240815_67_BVCZ_1,148983.9375,52179.2806729379
20240815_67_BVCZ_1,148984.34375,52389.049141598
20240815_67_BVCZ_1,148984.390625,52541.5937368361
20240815_67_BVCZ_1,148984.53125,52643.529332306
20240815_67_BVCZ_1,148984.546875,52629.6628628437
20240815_67_BVCZ_1,148984.84375,52730.9864042679
20240815_67_BVCZ_1,148985.296875,52978.6252754582
20240815_67_BVCZ_1,148985.34375,53133.3342034567
20240815_67_BVCZ_1,148985.46875,53211.4260266344
20240815_67_BVCZ_1,148985.5,53247.0623700986
20240815_67_BVCZ_1,148985.765625,53299.4651866882
20240815_67_BVCZ_1,148986.25,53579.7853356587
20240815_67_BVCZ_1,148986.265625,53707.4444414587
20240815_67_BVCZ_1,148986.421875,53820.801607621
20240815_67_BVCZ_1,148986.453125,53860.0420750262
20240815_67_BVCZ_1,148986.6875,53921.1552369297
20240815_67_BVCZ_1,148987.1875,54193.8371606788
20240815_67_BVCZ_1,148987.21875,54320.8760897207
20240815_67_BVCZ_1,148987.34375,54493.8966377804
20240815_67_BVCZ_1,148987.390625,54547.277302881
20240815_67_BVCZ_1,148987.59375,54652.5910669516
20240815_67_BVCZ_1,148988.125,54866.2920135585
20240815_67_BVCZ_1,148988.171875,55029.5459818842
20240815_67_BVCZ_1,148988.296875,55199.5226754114
20240815_67_BVCZ_1,148988.34375,55244.1705749817
20240815_67_BVCZ_1,148988.53125,55330.2970820396
20240815_67_BVCZ_1,148989.046875,55545.5415033345
20240815_67_BVCZ_1,148989.125,55688.1346362567
20240815_67_BVCZ_1,148989.234375,55903.2763739419
20240815_67_BVCZ_1,148989.296875,55945.8191509622
20240815_67_BVCZ_1,148989.453125,56006.1814412598
20240815_67_BVCZ_1,148989.96875,56237.9100859876
20240815_67_BVCZ_1,148990.09375,56386.2470204976
20240815_67_BVCZ_1,148990.171875,56634.4512605743
20240815_67_BVCZ_1,148990.25,56691.3828488056
20240815_67_BVCZ_1,148990.375,56754.4767332517
20240815_67_BVCZ_1,148990.921875,57022.0471017922
20240815_67_BVCZ_1,148991.046875,57172.3397654088
20240815_67_BVCZ_1,148991.109375,57382.2743826552
20240815_67_BVCZ_1,148991.1875,57490.4845755306
20240815_67_BVCZ_1,148991.28125,57575.0520410909
20240815_67_BVCZ_1,148991.828125,57842.1624633068
20240815_67_BVCZ_1,148992.015625,58025.2089837269
20240815_67_BVCZ_1,148992.0625,58241.5100940565
20240815_67_BVCZ_1,148992.140625,58319.2020536668
20240815_67_BVCZ_1,148992.203125,58399.3631851509
20240815_67_BVCZ_1,148992.765625,58665.2183644906
20240815_67_BVCZ_1,148992.96875,58869.7620105221
20240815_67_BVCZ_1,148992.984375,59087.9628005815
20240815_67_BVCZ_1,148993.09375,59137.2711091632
20240815_67_BVCZ_1,148993.125,59173.7505692043
20240815_67_BVCZ_1,148993.703125,59455.3285481859
20240815_67_BVCZ_1,148993.9375,59665.6415406401
20240815_67_BVCZ_1,148993.921875,59838.8708470083
20240815_67_BVCZ_1,148994.046875,59962.622200566
20240815_67_BVCZ_1,148994.046875,59905.669691909
20240815_67_BVCZ_1,148994.625,60174.9178021964
20240815_67_BVCZ_1,148994.859375,60390.5756993152
20240815_67_BVCZ_1,148994.890625,60542.655525036
20240815_67_BVCZ_1,148994.96875,60700.4862322852
20240815_67_BVCZ_1,148994.984375,60675.7257896871
20240815_67_BVCZ_1,148995.546875,60913.0174402821
20240815_67_BVCZ_1,148995.8125,61147.795692544
20240815_67_BVCZ_1,148995.84375,61292.8265631938
20240815_67_BVCZ_1,148995.890625,61474.9804608936
20240815_67_BVCZ_1,148995.9375,61434.5952200099
20240815_67_BVCZ_1,148996.484375,61643.56070427
20240815_67_BVCZ_1,148996.734375,61886.3760905348
20240815_67_BVCZ_1,148996.796875,62036.383063493
20240815_67_BVCZ_1,148996.796875,62059.8511586113
20240815_67_BVCZ_1,148996.890625,62138.1251285674
20240815_67_BVCZ_1,148997.40625,62341.949652414
20240815_67_BVCZ_1,148997.6875,62553.5900637247
20240815_67_BVCZ_1,148997.71875,62732.4233800059
20240815_67_BVCZ_1,148997.75,62789.7402786467
20240815_67_BVCZ_1,148997.84375,62876.3022535652
20240815_67_BVCZ_1,148998.34375,63145.5292776573
20240815_67_BVCZ_1,148998.625,63369.8764785634
20240815_67_BVCZ_1,148998.65625,63555.806821955
20240815_67_BVCZ_1,148998.71875,63657.2120512605
20240815_67_BVCZ_1,148998.78125,63729.9921746483
20240815_67_BVCZ_1,148999.265625,64020.8142585566
20240815_67_BVCZ_1,148999.5625,64225.6613751738
20240815_67_BVCZ_1,148999.578125,64380.4100278374
20240815_67_BVCZ_1,148999.671875,64460.2548102757
20240815_67_BVCZ_1,148999.734375,64528.4059858128
20240815_67_BVCZ_1,149000.203125,64775.4776086459
20240815_67_BVCZ_1,149000.484375,64839.3902584666
20240815_67_BVCZ_1,149000.515625,65055.4471794495
20240815_67_BVCZ_1,149000.640625,65077.2329270452
20240815_67_BVCZ_1,149000.6875,65161.9350193864
20240815_67_BVCZ_1,149001.125,65345.0687199786
20240815_67_BVCZ_1,149001.40625,65397.9442387728
20240815_67_BVCZ_1,149001.4375,65612.0354737112
20240815_67_BVCZ_1,149001.609375,65604.1850390617
20240815_67_BVCZ_1,149001.640625,65632.7087634374
20240815_67_BVCZ_1,149002.0625,65759.0045187247
20240815_67_BVCZ_1,149002.3125,65812.3276893225
20240815_67_BVCZ_1,149002.390625,65998.6355354856
20240815_67_BVCZ_1,149002.546875,65981.3396722891
20240815_67_BVCZ_1,149002.5625,66025.2957013407
20240815_67_BVCZ_1,149003,66141.4815965263
20240815_67_BVCZ_1,149003.25,66171.991390804
20240815_67_BVCZ_1,149003.3125,66417.4441671374
20240815_67_BVCZ_1,149003.5,66416.2841477233
20240815_67_BVCZ_1,149003.53125,66463.8589322167
20240815_67_BVCZ_1,149003.921875,66605.0572165054
20240815_67_BVCZ_1,149004.171875,66618.1223899643
20240815_67_BVCZ_1,149004.265625,66847.3159044727
20240815_67_BVCZ_1,149004.453125,66859.6788418052
20240815_67_BVCZ_1,149004.484375,67057.0017301281
20240815_67_BVCZ_1,149004.84375,67054.0661394548
20240815_67_BVCZ_1,149005.09375,67106.7228714581
20240815_67_BVCZ_1,149005.203125,67326.3276487652
20240815_67_BVCZ_1,149005.421875,67352.5309436803
20240815_67_BVCZ_1,149005.421875,67589.7561088873
20240815_67_BVCZ_1,149005.78125,67583.0301118626
20240815_67_BVCZ_1,149006.015625,67687.7374809367
20240815_67_BVCZ_1,149006.140625,67920.2456270087
20240815_67_BVCZ_1,149006.375,67949.4516760097
20240815_67_BVCZ_1,149006.375,68176.9058542592
20240815_67_BVCZ_1,149006.71875,68151.2596749938
20240815_67_BVCZ_1,149006.921875,68238.2635812244
20240815_67_BVCZ_1,149007.0625,68482.7366733601
20240815_67_BVCZ_1,149007.328125,68540.6487484688
20240815_67_BVCZ_1,149007.328125,68757.2991182455
20240815_67_BVCZ_1,149007.640625,68825.7117492874
20240815_67_BVCZ_1,149007.84375,68750.3270912057
20240815_67_BVCZ_1,149008.015625,68898.5072625832
20240815_67_BVCZ_1,149008.28125,69052.6325954208
20240815_67_BVCZ_1,149008.28125,69215.7380773633
20240815_67_BVCZ_1,149008.5625,69300.3079092976
20240815_67_BVCZ_1,149008.765625,69198.4227542806
20240815_67_BVCZ_1,149008.953125,69301.8523377141
20240815_67_BVCZ_1,149009.234375,69415.342391241
20240815_67_BVCZ_1,149009.25,69578.6852475405
20240815_67_BVCZ_1,149009.484375,69661.7885869009
20240815_67_BVCZ_1,149009.703125,69554.8459983041
20240815_67_BVCZ_1,149009.890625,69638.445331604
20240815_67_BVCZ_1,149010.15625,69859.6703978711
20240815_67_BVCZ_1,149010.203125,69831.2498535688
20240815_67_BVCZ_1,149010.4375,69890.2605802276
20240815_67_BVCZ_1,149010.609375,69812.7306141671
20240815_67_BVCZ_1,149010.828125,69863.2273832223
20240815_67_BVCZ_1,149011.125,69958.3049836801
20240815_67_BVCZ_1,149011.171875,69999.8555740106
20240815_67_BVCZ_1,149011.359375,70035.7607698737
20240815_67_BVCZ_1,149011.53125,69931.2758389923
20240815_67_BVCZ_1,149011.78125,69925.2088864129
20240815_67_BVCZ_1,149012.0625,70050.9204009197
20240815_67_BVCZ_1,149012.125,70143.6650963646
20240815_67_BVCZ_1,149012.3125,70128.5832801206
20240815_67_BVCZ_1,149012.453125,69979.9007971969
20240815_67_BVCZ_1,149012.703125,70001.5805234628
20240815_67_BVCZ_1,149013.015625,70132.4302846817
20240815_67_BVCZ_1,149013.09375,70191.9032380742
20240815_67_BVCZ_1,149013.234375,70152.5108495184
20240815_67_BVCZ_1,149013.359375,69993.2468548361
20240815_67_BVCZ_1,149013.65625,70051.7975314245
20240815_67_BVCZ_1,149013.96875,70050.9835788835
20240815_67_BVCZ_1,149014.046875,70189.6980413758
20240815_67_BVCZ_1,149014.15625,70124.1080534677
20240815_67_BVCZ_1,149014.296875,69921.1181920034
20240815_67_BVCZ_1,149014.59375,70025.1158421047
20240815_67_BVCZ_1,149014.921875,69986.7889473316
20240815_67_BVCZ_1,149015,70099.2247254676
20240815_67_BVCZ_1,149015.09375,70059.2066907916
20240815_67_BVCZ_1,149015.21875,69826.8012629296
20240815_67_BVCZ_1,149015.53125,69957.7915097547
20240815_67_BVCZ_1,149015.859375,69886.3533540823
20240815_67_BVCZ_1,149015.96875,69980.7248244991
20240815_67_BVCZ_1,149016.015625,69920.147501611
20240815_67_BVCZ_1,149016.140625,69663.7518960739
20240815_67_BVCZ_1,149016.46875,69822.6850301294
20240815_67_BVCZ_1,149016.8125,69743.3515998134
20240815_67_BVCZ_1,149016.921875,69826.2788055669
20240815_67_BVCZ_1,149016.9375,69745.6649784665
20240815_67_BVCZ_1,149017.046875,69459.0313826167
20240815_67_BVCZ_1,149017.421875,69612.9995928977
20240815_67_BVCZ_1,149017.765625,69477.3319592904
20240815_67_BVCZ_1,149017.875,69557.4074000412
20240815_67_BVCZ_1,149017.875,69439.6180553649
20240815_67_BVCZ_1,149017.96875,69161.5871800019
20240815_67_BVCZ_1,149018.359375,69291.0994199464
20240815_67_BVCZ_1,149018.71875,69102.4075309776
20240815_67_BVCZ_1,149018.796875,69167.885668896
20240815_67_BVCZ_1,149018.84375,69032.834127262
20240815_67_BVCZ_1,149018.890625,68753.2124880691
20240815_67_BVCZ_1,149019.296875,68819.3740615751
20240815_67_BVCZ_1,149019.671875,68581.9247469638
20240815_67_BVCZ_1,149019.734375,68656.8914363919
20240815_67_BVCZ_1,149019.796875,68565.6584929011
20240815_67_BVCZ_1,149019.8125,68248.9648240065
20240815_67_BVCZ_1,149020.234375,68295.3714474187
20240815_67_BVCZ_1,149020.59375,68075.8106892917
20240815_67_BVCZ_1,149020.65625,68072.8725704874
20240815_67_BVCZ_1,149020.734375,68104.8025417121
20240815_67_BVCZ_1,149020.75,67765.4151852786
20240815_67_BVCZ_1,149021.171875,67828.4994306615
20240815_67_BVCZ_1,149021.5625,67609.5632516774
20240815_67_BVCZ_1,149021.59375,67612.1810033811
20240815_67_BVCZ_1,149021.640625,67633.4961588856
20240815_67_BVCZ_1,149021.71875,67347.9026551708
20240815_67_BVCZ_1,149022.109375,67420.7127312723
20240815_67_BVCZ_1,149022.515625,67197.7789239702
20240815_67_BVCZ_1,149022.515625,67171.8415741446
20240815_67_BVCZ_1,149022.578125,67203.4942050131
20240815_67_BVCZ_1,149022.671875,66977.2715391058
20240815_67_BVCZ_1,149023.046875,67025.4644634361
20240815_67_BVCZ_1,149023.453125,66808.8229461496
20240815_67_BVCZ_1,149023.46875,66837.3917256415
20240815_67_BVCZ_1,149023.5,66876.8704630583
20240815_67_BVCZ_1,149023.640625,66694.9147231727
20240815_67_BVCZ_1,149024,66817.5522778478
20240815_67_BVCZ_1,149024.375,66612.9719222819
20240815_67_BVCZ_1,149024.40625,66697.7500583093
20240815_67_BVCZ_1,149024.40625,66756.3744168585
20240815_67_BVCZ_1,149024.59375,66543.9224526363
20240815_67_BVCZ_1,149024.921875,66694.8752755246
20240815_67_BVCZ_1,149025.3125,66525.3646568266
20240815_67_BVCZ_1,149025.34375,66618.6288272058
20240815_67_BVCZ_1,149025.359375,66704.1148000108
20240815_67_BVCZ_1,149025.546875,66500.666648572
20240815_67_BVCZ_1,149025.875,66615.4886679365
20240815_67_BVCZ_1,149026.25,66499.6094158757
20240815_67_BVCZ_1,149026.25,66603.8516659352
20240815_67_BVCZ_1,149026.296875,66670.0499063271
20240815_67_BVCZ_1,149026.515625,66446.1742388969
20240815_67_BVCZ_1,149026.796875,66521.8359518457
